LogS,split
1.2814657586651583,training/common sample
0.2602553409307536,training/common sample
-1.965226448760013,training/common sample
-0.586820570768133,training/common sample
-1.9044588175559245,training/common sample
-0.8140996166162389,training/common sample
-0.8138996382064483,training/common sample
0.1988669727810435,training/common sample
0.2983718974456686,training/common sample
-0.1675753882398609,training/common sample
-1.721044783982586,training/common sample
-0.6041284347071797,training/common sample
-1.4598609764528152,training/common sample
-0.6087578050647856,training/common sample
-1.2366125989247296,training/common sample
-1.45041679178456,training/common sample
-0.3282469849972256,training/common sample
-2.066533296406975,training/common sample
-1.1048309524444335,training/common sample
-1.912202593815339,training/common sample
-0.6526569294130724,training/common sample
0.1896814292536515,training/common sample
-1.6533892188750756,training/common sample
-0.623370399380605,training/common sample
-0.128629336842722,training/common sample
-0.4659495832641026,training/common sample
0.4579491413184561,training/common sample
-1.1125153436880415,training/common sample
-1.0581447409878206,training/common sample
-0.7246138108070593,training/common sample
-1.3697283323778318,training/common sample
-3.15545265735035,training/common sample
-2.24529003449801,training/common sample
-0.0937189884900252,training/common sample
-4.3564810795794555,training/common sample
-3.2990559656474696,training/common sample
0.1838942295680704,training/common sample
-2.15350112293645,training/common sample
-1.241852209182475,training/common sample
-0.7028096414847215,training/common sample
-0.1414534527587837,training/common sample
0.7054353342094666,training/common sample
-1.4751202396613976,training/common sample
-0.4072137427071662,training/common sample
-0.2786841025967739,training/common sample
-1.8602172999751068,training/common sample
-0.6889708020756766,training/common sample
-0.2099445908549709,training/common sample
-0.4145626701775087,training/common sample
-2.6036852711619995,training/common sample
0.6790693917844616,training/common sample
0.2631548481735916,training/common sample
-1.434194001607736,training/common sample
-1.856945360548673,training/common sample
-1.1869328687906828,training/common sample
0.3611166812655443,training/common sample
-0.9937919918475296,training/common sample
-3.3761639619942874,training/common sample
0.1824646505697744,training/common sample
0.7819858630648118,training/common sample
-0.5821672587317335,training/common sample
-1.3731832471548426,training/common sample
-2.66143201378683,training/common sample
1.0329802722262014,training/common sample
-0.6995674597865605,training/common sample
0.9153492414573468,training/common sample
-2.193877090124794,training/common sample
0.2769554201068605,training/common sample
0.2085914339650932,training/common sample
0.0060109716984256,training/common sample
-2.1307349671283293,training/common sample
-1.5005547525626224,training/common sample
-3.212284857886441,training/common sample
-1.7518959349025394,training/common sample
-1.656696553555035,training/common sample
1.2074442655703237,training/common sample
-2.5123061042412154,training/common sample
-2.5468745349173014,training/common sample
-0.4237051167046804,training/common sample
-4.765474250687293,training/common sample
-0.9685807496792874,training/common sample
-0.7885276764695679,training/common sample
-1.4326988668444929,training/common sample
-1.1095788522945311,training/common sample
-1.4028599123675578,training/common sample
-2.085330956836858,training/common sample
-2.4354491514804657,training/common sample
-1.821116743795168,training/common sample
-2.3972141765983546,training/common sample
0.6794287873360835,training/common sample
-0.8308712651470572,training/common sample
0.1863435531290254,training/common sample
-2.8246242248208966,training/common sample
-0.2576186919378173,training/common sample
-1.3678113382546502,training/common sample
0.5161872080756087,training/common sample
-0.7572990979071,training/common sample
-0.1056400330600293,training/common sample
0.2752360273290017,training/common sample
-1.632578366240299,training/common sample
0.1189160149001653,training/common sample
0.2861484031094486,training/common sample
-0.3802615701043114,training/common sample
-0.1417627041866738,training/common sample
-1.4771199383791431,training/common sample
-1.1936824386646658,training/common sample
-1.0790970105593158,training/common sample
-2.381718521038015,training/common sample
-1.2040210732644472,training/common sample
-0.7190284239561284,training/common sample
1.227946953036409,training/common sample
0.5207526965696548,training/common sample
-1.7056615301753426,training/common sample
0.5322532576044346,training/common sample
-1.609649983391574,training/common sample
-0.1964049363519333,training/common sample
0.6878559444062228,training/common sample
-0.0709819984826918,training/common sample
0.1468637130844829,training/common sample
-1.032117319364879,training/common sample
-1.6956079606142815,training/common sample
-2.9211785370488155,training/common sample
-0.1301796781078335,training/common sample
-3.0482710896678595,training/common sample
-1.5364099578095591,training/common sample
0.3321882228462186,training/common sample
0.8178220267761397,training/common sample
0.7840715278267403,training/common sample
0.6621000564613548,training/common sample
0.6047104335952795,training/common sample
-1.1297224429316002,training/common sample
-1.635731410701016,training/common sample
-1.3630711396118722,training/common sample
-0.6116113466308294,training/common sample
-0.7259914385424986,training/common sample
-1.623113034297106,training/common sample
-1.024138337221753,training/common sample
-1.2509660024880105,training/common sample
-0.8546698316345342,training/common sample
0.8414803985987704,training/common sample
-2.5836287420443234,training/common sample
-1.5718683618265183,training/common sample
-0.599202031997804,training/common sample
0.9915187026543564,training/common sample
-0.6873375803357269,training/common sample
-2.319803104401053,training/common sample
-0.1247040680678593,training/common sample
-0.7656815333262507,training/common sample
-0.2025126061431043,training/common sample
-0.3145054483695947,training/common sample
-1.6182478200491894,training/common sample
-1.4973764921090438,training/common sample
-1.6990266389821016,training/common sample
-0.0012212068430959,training/common sample
-1.7065487261046597,training/common sample
0.5932156474375145,training/common sample
0.8797225908768581,training/common sample
-0.6818592755109172,training/common sample
-0.8359907205856523,training/common sample
