learner,feature_layer,seed,SMILES_Solvent,Solvent_Name,n_rows,R2,MAE,RMSE
HistGradientBoosting,2D-Min,50,CCCOC(C)=O,n-Propyl acetate,1046,0.8830719053264191,0.19790245256601624,0.27454298528563903
HistGradientBoosting,2D-Min,50,CS(C)=O,DMSO,1076,0.14066538222786895,0.7683482382292852,0.9561726292210595
HistGradientBoosting,2D-Min,50,OCCO,Ethylene glycol,1111,0.5646510224386212,0.5409581386110835,0.693748139560089
XGBoost,2D-Elec,50,C1CCCCC1,Cyclohexane,1142,0.4947784177930251,0.7878904577994322,1.0163487896022736
XGBoost,2D-Elec,50,CN1CCCC1=O,NMP,1049,0.4094634352976333,0.4644436124819437,0.6023988485009959
XGBoost,2D-Elec,50,CCCOC(C)=O,n-Propyl acetate,1046,0.9250569713838819,0.15788934114306538,0.2197943555133728
XGBoost,2D-Elec,50,CS(C)=O,DMSO,1076,0.4183020180912792,0.6388400297929459,0.7866905486102319
XGBoost,2D-Elec,50,OCCO,Ethylene glycol,1111,0.6943040739143926,0.43135731248021014,0.5813369029202587
RandomForest,2D-Elec,50,C1CCCCC1,Cyclohexane,1142,0.525570870813397,0.7393993185069189,0.9848894833328581
RandomForest,2D-Elec,50,CN1CCCC1=O,NMP,1049,0.04684797977688793,0.5768446993505517,0.7653178146550136
RandomForest,2D-Elec,50,CCCOC(C)=O,n-Propyl acetate,1046,0.9590867760187087,0.10929412282305875,0.1623987817371601
RandomForest,2D-Elec,50,CS(C)=O,DMSO,1076,-0.18131105468680397,0.903911102718759,1.1210817635711585
RandomForest,2D-Elec,50,OCCO,Ethylene glycol,1111,0.7066942857298549,0.42068006386728474,0.5694339141157678
ExtraTrees,2D-Elec,50,C1CCCCC1,Cyclohexane,1142,0.45478398070823667,0.8199049016127191,1.0558108745283006
ExtraTrees,2D-Elec,50,CN1CCCC1=O,NMP,1049,0.36592822013238746,0.5021347815474532,0.6242088888041424
ExtraTrees,2D-Elec,50,CCCOC(C)=O,n-Propyl acetate,1046,0.9653193204533602,0.097813808343408,0.1495184253265718
ExtraTrees,2D-Elec,50,CS(C)=O,DMSO,1076,0.0018729970491294656,0.8313027930795973,1.0305001432370555
ExtraTrees,2D-Elec,50,OCCO,Ethylene glycol,1111,0.6729431629996825,0.4261312711201233,0.6013048173687805
HistGradientBoosting,2D-Elec,50,C1CCCCC1,Cyclohexane,1142,0.529359252872765,0.7854661178934264,0.9809493627553996
HistGradientBoosting,2D-Elec,50,CN1CCCC1=O,NMP,1049,0.34164182768623996,0.4829424353237548,0.6360508712178018
HistGradientBoosting,2D-Elec,50,CCCOC(C)=O,n-Propyl acetate,1046,0.9161693790441525,0.1614443508057038,0.23246215353791236
HistGradientBoosting,2D-Elec,50,CS(C)=O,DMSO,1076,0.029178630099567227,0.8270087348479541,1.016306768056471
HistGradientBoosting,2D-Elec,50,OCCO,Ethylene glycol,1111,0.6968566878308868,0.4351895058188986,0.5789046830109609
XGBoost,Sigma-Solv,50,C1CCCCC1,Cyclohexane,1142,0.5643405979023183,0.7466442941710374,0.9437900024251943
XGBoost,Sigma-Solv,50,CN1CCCC1=O,NMP,1049,0.7042420397008012,0.33431863938554,0.42631337434982625
XGBoost,Sigma-Solv,50,CCCOC(C)=O,n-Propyl acetate,1046,0.906660386280521,0.18933795690054528,0.2452922996884515
XGBoost,Sigma-Solv,50,CS(C)=O,DMSO,1076,0.6186626031418966,0.48384988406449253,0.6369566157713401
XGBoost,Sigma-Solv,50,OCCO,Ethylene glycol,1111,0.7321077256145069,0.4072086038926244,0.5442057945941292
RandomForest,Sigma-Solv,50,C1CCCCC1,Cyclohexane,1142,0.5114921770114358,0.77231478354461,0.9993959575892898
RandomForest,Sigma-Solv,50,CN1CCCC1=O,NMP,1049,0.5720431931946774,0.3981795062636775,0.5128149830069084
RandomForest,Sigma-Solv,50,CCCOC(C)=O,n-Propyl acetate,1046,0.9551123246560012,0.11752800272857318,0.1701039789989811
RandomForest,Sigma-Solv,50,CS(C)=O,DMSO,1076,0.4922889672051416,0.5584667293571278,0.7349595787576861
RandomForest,Sigma-Solv,50,OCCO,Ethylene glycol,1111,0.6984683225997439,0.4317998876971052,0.5773637843416628
ExtraTrees,Sigma-Solv,50,C1CCCCC1,Cyclohexane,1142,0.5151279729499028,0.7671111826055835,0.9956699313332397
ExtraTrees,Sigma-Solv,50,CN1CCCC1=O,NMP,1049,0.6809415468308573,0.3524029354485917,0.4427880219167913
ExtraTrees,Sigma-Solv,50,CCCOC(C)=O,n-Propyl acetate,1046,0.9663338454088568,0.09833799828069623,0.14731523805998914
ExtraTrees,Sigma-Solv,50,CS(C)=O,DMSO,1076,0.5258065124707443,0.5436549323103527,0.710285496145276
ExtraTrees,Sigma-Solv,50,OCCO,Ethylene glycol,1111,0.6693219520629876,0.4459668851054,0.604624511722681
HistGradientBoosting,Sigma-Solv,50,C1CCCCC1,Cyclohexane,1142,0.6384414213822742,0.6644639912606638,0.859787569968679
HistGradientBoosting,Sigma-Solv,50,CN1CCCC1=O,NMP,1049,0.6872710650363034,0.33309136015069946,0.43837398089740154
HistGradientBoosting,Sigma-Solv,50,CCCOC(C)=O,n-Propyl acetate,1046,0.9102497716805711,0.17506697758315892,0.24052969262418175
HistGradientBoosting,Sigma-Solv,50,CS(C)=O,DMSO,1076,0.6566664156049551,0.47262832193424753,0.6043844719490478
HistGradientBoosting,Sigma-Solv,50,OCCO,Ethylene glycol,1111,0.7260584437929267,0.4046688709263759,0.5503158562828439
XGBoost,CAT-Solv-47,50,C1CCCCC1,Cyclohexane,1142,0.6901628118026393,0.61832611314416,0.7959184981226548
XGBoost,CAT-Solv-47,50,CN1CCCC1=O,NMP,1049,0.737965273416378,0.3069481795317317,0.4012732059446648
XGBoost,CAT-Solv-47,50,CCCOC(C)=O,n-Propyl acetate,1046,0.9100248015868235,0.1891065208560436,0.24083096272309923
XGBoost,CAT-Solv-47,50,CS(C)=O,DMSO,1076,0.6659990310094636,0.47001139523779745,0.5961135824916055
XGBoost,CAT-Solv-47,50,OCCO,Ethylene glycol,1111,0.717277332808706,0.4156227262371255,0.5590663869276598
RandomForest,CAT-Solv-47,50,C1CCCCC1,Cyclohexane,1142,0.5269035765259485,0.7517559935397908,0.9835051976394957
RandomForest,CAT-Solv-47,50,CN1CCCC1=O,NMP,1049,0.3099243632923875,0.5194317334983901,0.651192040833948
RandomForest,CAT-Solv-47,50,CCCOC(C)=O,n-Propyl acetate,1046,0.9387123371053153,0.14454394598891376,0.198763870692788
RandomForest,CAT-Solv-47,50,CS(C)=O,DMSO,1076,0.3775109467173615,0.5851427792880605,0.8138062357405424
RandomForest,CAT-Solv-47,50,OCCO,Ethylene glycol,1111,0.669965747615364,0.456016154934996,0.6040356546484567
ExtraTrees,CAT-Solv-47,50,C1CCCCC1,Cyclohexane,1142,0.6187666393689697,0.6640227580216232,0.8828710490250762
ExtraTrees,CAT-Solv-47,50,CN1CCCC1=O,NMP,1049,0.6250600482988119,0.3798025340650622,0.4800003962788851
ExtraTrees,CAT-Solv-47,50,CCCOC(C)=O,n-Propyl acetate,1046,0.9622769779488212,0.10938425600689818,0.1559387878397617
ExtraTrees,CAT-Solv-47,50,CS(C)=O,DMSO,1076,0.52921352766943,0.5393459748100179,0.7077292443314728
ExtraTrees,CAT-Solv-47,50,OCCO,Ethylene glycol,1111,0.6798703702302257,0.44542139561446087,0.594902786626518
HistGradientBoosting,CAT-Solv-47,50,C1CCCCC1,Cyclohexane,1142,0.6482921151015217,0.6609668654510421,0.8479941952478094
HistGradientBoosting,CAT-Solv-47,50,CN1CCCC1=O,NMP,1049,0.7229422110618221,0.3156475735614911,0.4126158610806788
HistGradientBoosting,CAT-Solv-47,50,CCCOC(C)=O,n-Propyl acetate,1046,0.9220851297367679,0.15642944938184522,0.22410992547673295
HistGradientBoosting,CAT-Solv-47,50,CS(C)=O,DMSO,1076,0.6699909513107973,0.4506385921883375,0.5925405524763472
HistGradientBoosting,CAT-Solv-47,50,OCCO,Ethylene glycol,1111,0.7220730910355635,0.4101592634321841,0.554304450723158
XGBoost,2D-Min,51,C1CCCCC1,Cyclohexane,1142,0.24874335564538408,1.0008708413269836,1.2393557614110424
XGBoost,2D-Min,51,CN1CCCC1=O,NMP,1049,-0.5572156810914595,0.8429497009489364,0.9782168076476493
XGBoost,2D-Min,51,CCCOC(C)=O,n-Propyl acetate,1046,0.8775741091725403,0.20237085777890698,0.2809231643205877
XGBoost,2D-Min,51,CS(C)=O,DMSO,1076,0.4185061172689568,0.6246027087303132,0.7865525242525612
XGBoost,2D-Min,51,OCCO,Ethylene glycol,1111,0.5030267542797764,0.5543387679314818,0.7412241687885025
RandomForest,2D-Min,51,C1CCCCC1,Cyclohexane,1142,0.358773753405626,0.8842367341170594,1.1450052349188207
RandomForest,2D-Min,51,CN1CCCC1=O,NMP,1049,-0.8879723821058358,0.9221293648502364,1.0771062721744415
RandomForest,2D-Min,51,CCCOC(C)=O,n-Propyl acetate,1046,0.9364654535268352,0.1274965466711472,0.2023745436004072
RandomForest,2D-Min,51,CS(C)=O,DMSO,1076,-0.10481332947695132,0.8396636989724702,1.084175544195517
RandomForest,2D-Min,51,OCCO,Ethylene glycol,1111,0.7186428352570882,0.4057941021522667,0.5577146549610228
ExtraTrees,2D-Min,51,C1CCCCC1,Cyclohexane,1142,0.21959790969652193,1.0067260074519924,1.263167778599884
ExtraTrees,2D-Min,51,CN1CCCC1=O,NMP,1049,-0.037299065617215854,0.6699925154567546,0.7983856633688741
ExtraTrees,2D-Min,51,CCCOC(C)=O,n-Propyl acetate,1046,0.9434912844082232,0.11681420110572621,0.1908572374345339
ExtraTrees,2D-Min,51,CS(C)=O,DMSO,1076,0.1635970224601475,0.7208433967655972,0.9433284641104216
ExtraTrees,2D-Min,51,OCCO,Ethylene glycol,1111,0.6925845121058001,0.41553835839193515,0.5829696412434678
HistGradientBoosting,2D-Min,51,C1CCCCC1,Cyclohexane,1142,0.299447732625026,0.9444350275057433,1.1968014274263123
HistGradientBoosting,2D-Min,51,CN1CCCC1=O,NMP,1049,-0.43714167762945055,0.8042372199560702,0.9397460923341059
HistGradientBoosting,2D-Min,51,CCCOC(C)=O,n-Propyl acetate,1046,0.8877916061810037,0.20126738262073685,0.2689450702882707
HistGradientBoosting,2D-Min,51,CS(C)=O,DMSO,1076,0.11920285557218135,0.77798007757758,0.9680395541614853
HistGradientBoosting,2D-Min,51,OCCO,Ethylene glycol,1111,0.5154591138703486,0.5779663344247344,0.7318941597570969
XGBoost,2D-Elec,51,C1CCCCC1,Cyclohexane,1142,0.5255766338573729,0.778056223580788,0.9848835014292483
XGBoost,2D-Elec,51,CN1CCCC1=O,NMP,1049,0.4105545916278014,0.4654240989394445,0.6018420538234033
XGBoost,2D-Elec,51,CCCOC(C)=O,n-Propyl acetate,1046,0.9214875114002501,0.1624569447444462,0.22496776147640768
XGBoost,2D-Elec,51,CS(C)=O,DMSO,1076,0.3432622750311174,0.693056977754792,0.8358938617528063
XGBoost,2D-Elec,51,OCCO,Ethylene glycol,1111,0.7225921793837653,0.39858237048939743,0.5537865673356952
RandomForest,2D-Elec,51,C1CCCCC1,Cyclohexane,1142,0.5236025621918254,0.7424457050817242,0.986930420349836
RandomForest,2D-Elec,51,CN1CCCC1=O,NMP,1049,0.04641721149400424,0.5877330411216585,0.7654907342910974
RandomForest,2D-Elec,51,CCCOC(C)=O,n-Propyl acetate,1046,0.9582194497805684,0.10995475315933242,0.1641111137157396
RandomForest,2D-Elec,51,CS(C)=O,DMSO,1076,-0.14915310225666634,0.8910124217516145,1.1057172905830617
RandomForest,2D-Elec,51,OCCO,Ethylene glycol,1111,0.7078892826765897,0.4192348509641264,0.5682727258539361
ExtraTrees,2D-Elec,51,C1CCCCC1,Cyclohexane,1142,0.46333674529613467,0.8175432867850535,1.0474969258385847
ExtraTrees,2D-Elec,51,CN1CCCC1=O,NMP,1049,0.34529280075362423,0.5167996543882449,0.6342847861711784
ExtraTrees,2D-Elec,51,CCCOC(C)=O,n-Propyl acetate,1046,0.9644100885521344,0.09740863240323502,0.15146572534730002
ExtraTrees,2D-Elec,51,CS(C)=O,DMSO,1076,-0.03892956872409159,0.8566976902271582,1.0513521505318821
ExtraTrees,2D-Elec,51,OCCO,Ethylene glycol,1111,0.6754539249616178,0.4262646052234091,0.598992311159975
HistGradientBoosting,2D-Elec,51,C1CCCCC1,Cyclohexane,1142,0.5184423940736471,0.7965955263326655,0.9922610644925479
HistGradientBoosting,2D-Elec,51,CN1CCCC1=O,NMP,1049,0.30608896454354817,0.5074192385514069,0.6529991763603403
HistGradientBoosting,2D-Elec,51,CCCOC(C)=O,n-Propyl acetate,1046,0.9245663748557853,0.15519559632905472,0.2205125974472409
HistGradientBoosting,2D-Elec,51,CS(C)=O,DMSO,1076,-0.21556223490358128,0.9443990970515816,1.1372180741975813
HistGradientBoosting,2D-Elec,51,OCCO,Ethylene glycol,1111,0.6773842961359973,0.44661887659890087,0.5972082779032298
XGBoost,Sigma-Solv,51,C1CCCCC1,Cyclohexane,1142,0.5715422486149657,0.7246920437647183,0.9359568542750806
XGBoost,Sigma-Solv,51,CN1CCCC1=O,NMP,1049,0.6871130079189092,0.3457139958157421,0.4384847467515578
XGBoost,Sigma-Solv,51,CCCOC(C)=O,n-Propyl acetate,1046,0.9113055605902006,0.18205834624857797,0.23911075558295086
XGBoost,Sigma-Solv,51,CS(C)=O,DMSO,1076,0.5992134945159558,0.5009132071454899,0.6529977715350391
XGBoost,Sigma-Solv,51,OCCO,Ethylene glycol,1111,0.7351117474259778,0.41565865859057044,0.5411459546819206
RandomForest,Sigma-Solv,51,C1CCCCC1,Cyclohexane,1142,0.5159959372955026,0.7659167379708336,0.9947783629912567
RandomForest,Sigma-Solv,51,CN1CCCC1=O,NMP,1049,0.5787690590767666,0.4012311897037889,0.5087692661279539
RandomForest,Sigma-Solv,51,CCCOC(C)=O,n-Propyl acetate,1046,0.9534972868568865,0.11393418397167113,0.17313706903514503
RandomForest,Sigma-Solv,51,CS(C)=O,DMSO,1076,0.4858327040956395,0.5670039264952279,0.7396178411648986
RandomForest,Sigma-Solv,51,OCCO,Ethylene glycol,1111,0.6890021216325366,0.43733422084038526,0.5863565490759091
ExtraTrees,Sigma-Solv,51,C1CCCCC1,Cyclohexane,1142,0.5008679383110748,0.7795359673560454,1.0102051095137705
ExtraTrees,Sigma-Solv,51,CN1CCCC1=O,NMP,1049,0.6668274381187087,0.3552749660230408,0.4524757936940316
ExtraTrees,Sigma-Solv,51,CCCOC(C)=O,n-Propyl acetate,1046,0.9667974601181277,0.0961997673060982,0.14629738681680243
ExtraTrees,Sigma-Solv,51,CS(C)=O,DMSO,1076,0.5403324339962319,0.5323307399383511,0.6993218287026283
ExtraTrees,Sigma-Solv,51,OCCO,Ethylene glycol,1111,0.6683185128160796,0.44384521113050235,0.6055411803769889
HistGradientBoosting,Sigma-Solv,51,C1CCCCC1,Cyclohexane,1142,0.6170132150148244,0.6982831332275903,0.8848990348186153
HistGradientBoosting,Sigma-Solv,51,CN1CCCC1=O,NMP,1049,0.7272672638634625,0.3220065049811293,0.40938259172230634
HistGradientBoosting,Sigma-Solv,51,CCCOC(C)=O,n-Propyl acetate,1046,0.896091063637706,0.19043858338851416,0.2588078022984051
HistGradientBoosting,Sigma-Solv,51,CS(C)=O,DMSO,1076,0.6620696310530525,0.461151784216452,0.5996098592277678
HistGradientBoosting,Sigma-Solv,51,OCCO,Ethylene glycol,1111,0.7382976646312838,0.4001409682739599,0.5378818205601301
XGBoost,CAT-Solv-47,51,C1CCCCC1,Cyclohexane,1142,0.6549770411710587,0.6534732792452045,0.8398966027592472
XGBoost,CAT-Solv-47,51,CN1CCCC1=O,NMP,1049,0.7318595206375154,0.3159511032725818,0.4059213807018002
XGBoost,CAT-Solv-47,51,CCCOC(C)=O,n-Propyl acetate,1046,0.9041039941732038,0.19395916408302713,0.248628651577659
XGBoost,CAT-Solv-47,51,CS(C)=O,DMSO,1076,0.7008238729068612,0.42991760989683286,0.5641812151692174
XGBoost,CAT-Solv-47,51,OCCO,Ethylene glycol,1111,0.7535331010351608,0.3827402346260167,0.521990221606028
RandomForest,CAT-Solv-47,51,C1CCCCC1,Cyclohexane,1142,0.514269254211833,0.7626541763670963,0.9965512176914141
RandomForest,CAT-Solv-47,51,CN1CCCC1=O,NMP,1049,0.2759035630464701,0.5301548644089716,0.6670508495192007
RandomForest,CAT-Solv-47,51,CCCOC(C)=O,n-Propyl acetate,1046,0.9303092698679196,0.15752994548926796,0.21195244096796562
RandomForest,CAT-Solv-47,51,CS(C)=O,DMSO,1076,0.37980580394201047,0.5926349276684034,0.8123047687455365
RandomForest,CAT-Solv-47,51,OCCO,Ethylene glycol,1111,0.6841838212792306,0.44757878472194257,0.5908813115082701
ExtraTrees,CAT-Solv-47,51,C1CCCCC1,Cyclohexane,1142,0.6149860344656659,0.6640696251241445,0.8872378656791899
ExtraTrees,CAT-Solv-47,51,CN1CCCC1=O,NMP,1049,0.6358753941632684,0.3694702410953752,0.47302680340240355
ExtraTrees,CAT-Solv-47,51,CCCOC(C)=O,n-Propyl acetate,1046,0.9548100038427476,0.11870126833631443,0.17067584726903307
ExtraTrees,CAT-Solv-47,51,CS(C)=O,DMSO,1076,0.5541990259851259,0.5275839535998303,0.6886929868979726
ExtraTrees,CAT-Solv-47,51,OCCO,Ethylene glycol,1111,0.6768413576153498,0.44463280068627,0.5977105954726888
HistGradientBoosting,CAT-Solv-47,51,C1CCCCC1,Cyclohexane,1142,0.6763061965665278,0.6340167720534363,0.8135214713827317
HistGradientBoosting,CAT-Solv-47,51,CN1CCCC1=O,NMP,1049,0.7260058746405131,0.318342110804253,0.4103281971093421
HistGradientBoosting,CAT-Solv-47,51,CCCOC(C)=O,n-Propyl acetate,1046,0.9239043609087564,0.1635143780933048,0.22147810535571996
HistGradientBoosting,CAT-Solv-47,51,CS(C)=O,DMSO,1076,0.6668118164446888,0.4520779299959874,0.5953878247769536
HistGradientBoosting,CAT-Solv-47,51,OCCO,Ethylene glycol,1111,0.742353847961035,0.3908468038907578,0.5336971668879281
XGBoost,2D-Min,52,C1CCCCC1,Cyclohexane,1142,0.2340175784243833,1.0149797031984398,1.2514434471609168
XGBoost,2D-Min,52,CN1CCCC1=O,NMP,1049,-0.3230100822105919,0.764493021900548,0.901658981881473
XGBoost,2D-Min,52,CCCOC(C)=O,n-Propyl acetate,1046,0.8937482900575223,0.1863656627838473,0.2617091333355579
XGBoost,2D-Min,52,CS(C)=O,DMSO,1076,0.47924634913967334,0.5972089779999764,0.7443399272334595
XGBoost,2D-Min,52,OCCO,Ethylene glycol,1111,0.488697800035483,0.566110951273866,0.7518338890737504
RandomForest,2D-Min,52,C1CCCCC1,Cyclohexane,1142,0.394152904014895,0.8571966834941402,1.1129697030456691
RandomForest,2D-Min,52,CN1CCCC1=O,NMP,1049,-0.831889711030815,0.9115690516489985,1.0609878194743538
RandomForest,2D-Min,52,CCCOC(C)=O,n-Propyl acetate,1046,0.9448338508527763,0.12155124841195619,0.18857636059747587
RandomForest,2D-Min,52,CS(C)=O,DMSO,1076,-0.09089750967357157,0.8241381369508698,1.077325970222907
RandomForest,2D-Min,52,OCCO,Ethylene glycol,1111,0.7213368477439659,0.4061243243570923,0.555038156251379
ExtraTrees,2D-Min,52,C1CCCCC1,Cyclohexane,1142,0.23017170658350405,1.002810237532461,1.2545811595373086
ExtraTrees,2D-Min,52,CN1CCCC1=O,NMP,1049,-0.046360539403316636,0.6733659613614714,0.8018652865663897
ExtraTrees,2D-Min,52,CCCOC(C)=O,n-Propyl acetate,1046,0.9495354074898582,0.11296807851010351,0.18036169191959364
ExtraTrees,2D-Min,52,CS(C)=O,DMSO,1076,0.1805741068868113,0.7112057031694498,0.9337056688360503
ExtraTrees,2D-Min,52,OCCO,Ethylene glycol,1111,0.6897791446438857,0.41415841947844856,0.5856235899396127
HistGradientBoosting,2D-Min,52,C1CCCCC1,Cyclohexane,1142,0.2793241273585859,0.969074315522885,1.213868993965466
HistGradientBoosting,2D-Min,52,CN1CCCC1=O,NMP,1049,-0.3024782736593492,0.7554993264842319,0.8946351967669087
HistGradientBoosting,2D-Min,52,CCCOC(C)=O,n-Propyl acetate,1046,0.8737513977518926,0.2160906107375918,0.2852753221891937
HistGradientBoosting,2D-Min,52,CS(C)=O,DMSO,1076,0.11597824694821923,0.7770171911236567,0.9698099373454554
HistGradientBoosting,2D-Min,52,OCCO,Ethylene glycol,1111,0.5986443847336571,0.48810158757154243,0.6661127381331743
XGBoost,2D-Elec,52,C1CCCCC1,Cyclohexane,1142,0.4715085623444404,0.8181085731410938,1.0394911704368606
XGBoost,2D-Elec,52,CN1CCCC1=O,NMP,1049,0.36445835849270936,0.48173781624166706,0.6249319690795543
XGBoost,2D-Elec,52,CCCOC(C)=O,n-Propyl acetate,1046,0.9337000877295868,0.1485604150438739,0.20673185050436801
XGBoost,2D-Elec,52,CS(C)=O,DMSO,1076,0.39049875656310307,0.659540710054473,0.8052717281789601
XGBoost,2D-Elec,52,OCCO,Ethylene glycol,1111,0.7458135336998688,0.4025758490245666,0.5301017999430138
RandomForest,2D-Elec,52,C1CCCCC1,Cyclohexane,1142,0.5210905947953194,0.761249692440652,0.9895289624561671
RandomForest,2D-Elec,52,CN1CCCC1=O,NMP,1049,0.058530817905083965,0.5866350208123875,0.7606130818295388
RandomForest,2D-Elec,52,CCCOC(C)=O,n-Propyl acetate,1046,0.9589099136207251,0.11075927708166555,0.16274941732008855
RandomForest,2D-Elec,52,CS(C)=O,DMSO,1076,-0.18544079205145447,0.901283910559541,1.1230396450235116
RandomForest,2D-Elec,52,OCCO,Ethylene glycol,1111,0.7139976564138029,0.41821193342067364,0.5622997144931287
ExtraTrees,2D-Elec,52,C1CCCCC1,Cyclohexane,1142,0.47298702487625366,0.8030910600850492,1.038036156236675
ExtraTrees,2D-Elec,52,CN1CCCC1=O,NMP,1049,0.37115976157808506,0.5062052703969052,0.6216284724108795
ExtraTrees,2D-Elec,52,CCCOC(C)=O,n-Propyl acetate,1046,0.9643239387182799,0.09774142255678317,0.15164893541378208
ExtraTrees,2D-Elec,52,CS(C)=O,DMSO,1076,-0.023773824690519252,0.8484059471134506,1.0436554966420262
ExtraTrees,2D-Elec,52,OCCO,Ethylene glycol,1111,0.6632627107571811,0.4318739036332765,0.6101388410677328
HistGradientBoosting,2D-Elec,52,C1CCCCC1,Cyclohexane,1142,0.41774213204762,0.8823562504753066,1.0910873230371059
HistGradientBoosting,2D-Elec,52,CN1CCCC1=O,NMP,1049,0.2755590285828472,0.5214547334223113,0.6672095263634379
HistGradientBoosting,2D-Elec,52,CCCOC(C)=O,n-Propyl acetate,1046,0.9240535888993257,0.15655908934987942,0.22126083303549343
HistGradientBoosting,2D-Elec,52,CS(C)=O,DMSO,1076,-0.2682445483855924,0.9620218137959793,1.161600140982875
HistGradientBoosting,2D-Elec,52,OCCO,Ethylene glycol,1111,0.646185464619343,0.4671565823408464,0.6254187574027111
XGBoost,Sigma-Solv,52,C1CCCCC1,Cyclohexane,1142,0.6134768273405041,0.6960620727139148,0.8889750962605583
XGBoost,Sigma-Solv,52,CN1CCCC1=O,NMP,1049,0.6105190498020518,0.38131525249645426,0.4892195984179596
XGBoost,Sigma-Solv,52,CCCOC(C)=O,n-Propyl acetate,1046,0.9159934742936586,0.18234026676958695,0.23270591750069175
XGBoost,Sigma-Solv,52,CS(C)=O,DMSO,1076,0.5828624102919395,0.5203697997757929,0.6661849507691037
XGBoost,Sigma-Solv,52,OCCO,Ethylene glycol,1111,0.7267347390175163,0.4121726120286131,0.5496361383572339
RandomForest,Sigma-Solv,52,C1CCCCC1,Cyclohexane,1142,0.5010153294417611,0.7852385006874257,1.0100559443144466
RandomForest,Sigma-Solv,52,CN1CCCC1=O,NMP,1049,0.5576019838286788,0.4054637043683887,0.5213955518436936
RandomForest,Sigma-Solv,52,CCCOC(C)=O,n-Propyl acetate,1046,0.9530507964213801,0.11748997150289157,0.17396626123883152
RandomForest,Sigma-Solv,52,CS(C)=O,DMSO,1076,0.477999686234843,0.5648065100894957,0.7452303542856077
RandomForest,Sigma-Solv,52,OCCO,Ethylene glycol,1111,0.6899259947863134,0.44000487576263664,0.5854849643670503
ExtraTrees,Sigma-Solv,52,C1CCCCC1,Cyclohexane,1142,0.49771937377946307,0.781513453446155,1.0133863274312156
ExtraTrees,Sigma-Solv,52,CN1CCCC1=O,NMP,1049,0.6773224366946062,0.35197115091254594,0.4452922337175863
ExtraTrees,Sigma-Solv,52,CCCOC(C)=O,n-Propyl acetate,1046,0.9656244167776352,0.10192791146725838,0.14885929329578498
ExtraTrees,Sigma-Solv,52,CS(C)=O,DMSO,1076,0.5579908918443575,0.5195477361834887,0.6857578113858717
ExtraTrees,Sigma-Solv,52,OCCO,Ethylene glycol,1111,0.6697668518284685,0.4470425025034391,0.6042176388679049
HistGradientBoosting,Sigma-Solv,52,C1CCCCC1,Cyclohexane,1142,0.6224376060429381,0.6892928724910616,0.8786101023860271
HistGradientBoosting,Sigma-Solv,52,CN1CCCC1=O,NMP,1049,0.7288369542829078,0.3191693880461126,0.40820280812741333
HistGradientBoosting,Sigma-Solv,52,CCCOC(C)=O,n-Propyl acetate,1046,0.907654544770216,0.17722703194378525,0.24398250083020617
HistGradientBoosting,Sigma-Solv,52,CS(C)=O,DMSO,1076,0.6644384651803257,0.45980793187615165,0.5975045820171764
HistGradientBoosting,Sigma-Solv,52,OCCO,Ethylene glycol,1111,0.7366762905870297,0.4055993303469434,0.5395454683192763
XGBoost,CAT-Solv-47,52,C1CCCCC1,Cyclohexane,1142,0.6545230717675188,0.6436074566530626,0.8404489747264822
XGBoost,CAT-Solv-47,52,CN1CCCC1=O,NMP,1049,0.7231998695016149,0.32569617318803123,0.4124239540269301
XGBoost,CAT-Solv-47,52,CCCOC(C)=O,n-Propyl acetate,1046,0.9123080177319851,0.18227490280964262,0.23775565694051054
XGBoost,CAT-Solv-47,52,CS(C)=O,DMSO,1076,0.6636616448901091,0.45240131595955513,0.5981957896167173
XGBoost,CAT-Solv-47,52,OCCO,Ethylene glycol,1111,0.7133127799853557,0.4312280181404159,0.5629725683275781
RandomForest,CAT-Solv-47,52,C1CCCCC1,Cyclohexane,1142,0.5115670558215937,0.7606785492334178,0.999319360609145
RandomForest,CAT-Solv-47,52,CN1CCCC1=O,NMP,1049,0.24880786032794644,0.5461413494179688,0.6794167566920158
RandomForest,CAT-Solv-47,52,CCCOC(C)=O,n-Propyl acetate,1046,0.9125062206359643,0.1771903588899376,0.2374868152625383
RandomForest,CAT-Solv-47,52,CS(C)=O,DMSO,1076,0.35790437817582565,0.6008918158514728,0.8265231236047725
RandomForest,CAT-Solv-47,52,OCCO,Ethylene glycol,1111,0.684868525349676,0.44471279061425745,0.5902404349622699
ExtraTrees,CAT-Solv-47,52,C1CCCCC1,Cyclohexane,1142,0.6111140937001385,0.6726013176971735,0.891688014198437
ExtraTrees,CAT-Solv-47,52,CN1CCCC1=O,NMP,1049,0.6270016209515268,0.38092961324931957,0.47875597664308595
ExtraTrees,CAT-Solv-47,52,CCCOC(C)=O,n-Propyl acetate,1046,0.9548022410201105,0.12166407935492987,0.1706905061487492
ExtraTrees,CAT-Solv-47,52,CS(C)=O,DMSO,1076,0.5502161247547316,0.5277279195532921,0.691762626559865
ExtraTrees,CAT-Solv-47,52,OCCO,Ethylene glycol,1111,0.6966875187480497,0.4306767993503394,0.5790661893205389
HistGradientBoosting,CAT-Solv-47,52,C1CCCCC1,Cyclohexane,1142,0.6567826612483152,0.6493937278717121,0.8376959904943493
HistGradientBoosting,CAT-Solv-47,52,CN1CCCC1=O,NMP,1049,0.7499964721821456,0.2943842120833362,0.39195283035529815
